unique_id,task_id,timestamp,mouse_X,mouse_Y,center_X,center_Y,diameter,occlusion_square_id
644989,3783,4960,227.818,98.2102,225,95,5,3620
644990,3783,4977,261.818,96.2102,260,95,5,4180
644991,3783,4996,268.818,101.21,265,100,5,4261
644992,3783,5010,269.818,118.21,265,115,5,4264
644993,3783,5026,254.818,160.21,250,160,5,4033
644994,3783,5042,211.818,223.21,210,220,5,3405
644995,3783,5059,159.818,261.21,155,260,5,2533
644996,3783,5076,103.818,289.21,100,285,5,1658
644997,3783,5092,66.8182,300.21,65,300,5,1101
644998,3783,5109,55.8182,303.21,55,300,5,941
644999,3783,5126,54.8182,303.21,50,300,5,861
645000,3783,5143,53.8182,298.21,50,295,5,860
645001,3783,5160,53.8182,271.21,50,270,5,855
645002,3783,5176,62.8182,214.21,60,210,5,1003
645003,3783,5192,117.818,145.21,115,145,5,1870
645004,3783,5209,176.818,116.21,175,115,5,2824
645005,3783,5226,230.818,110.21,230,110,5,3703
645006,3783,5242,249.818,113.21,245,110,5,3943
645007,3783,5259,255.818,125.21,255,125,5,4106
645008,3783,5276,254.818,165.21,250,165,5,4034
645009,3783,5292,222.818,252.21,220,250,5,3571
645010,3783,5309,162.818,331.21,160,330,5,2627
645011,3783,5326,112.818,368.21,110,365,5,1834
645012,3783,5343,87.8182,379.21,85,375,5,1436
645013,3783,5359,82.8182,380.21,80,380,5,1357
645014,3783,5392,80.8182,360.21,80,360,5,1353
645015,3783,5409,88.8182,318.21,85,315,5,1424
645016,3783,5442,156.818,216.21,155,215,5,2524
645017,3783,5459,212.818,175.21,210,175,5,3396
645018,3783,5476,257.818,156.21,255,155,5,4112
645019,3783,5493,266.818,154.21,265,150,5,4271
645020,3783,5526,267.818,171.21,265,170,5,4275
645021,3783,5543,241.818,228.21,240,225,5,3886
645022,3783,5559,186.818,287.21,185,285,5,3018
645023,3783,5576,130.818,321.21,130,320,5,2145
645024,3783,5592,79.8182,335.21,75,335,5,1268
645025,3783,5609,74.8182,335.21,70,335,5,1188
645026,3783,5643,73.8182,326.21,70,325,5,1186
645027,3783,5659,72.8182,281.21,70,280,5,1177
645028,3783,5676,88.8182,213.21,85,210,5,1403
645029,3783,5693,120.818,150.21,120,150,5,1951
645030,3783,5710,166.818,107.21,165,105,5,2662
645031,3783,5726,203.818,89.2102,200,85,5,3218
645032,3783,5743,219.818,86.2102,215,85,5,3458
645033,3783,5760,226.818,87.2102,225,85,5,3618
645034,3783,5793,225.818,117.21,225,115,5,3624
645035,3783,5809,193.818,169.21,190,165,5,3074
645036,3783,5826,148.818,221.21,145,220,5,2365
645037,3783,5843,105.818,253.21,105,250,5,1731
645038,3783,5860,75.8182,270.21,75,270,5,1255
645039,3783,5876,70.8182,271.21,70,270,5,1175
645040,3783,5926,72.8182,251.21,70,250,5,1171
645041,3783,5943,93.8182,198.21,90,195,5,1480
645042,3783,5960,124.818,147.21,120,145,5,1950
645043,3783,5976,171.818,117.21,170,115,5,2744
645044,3783,5993,241.818,108.21,240,105,5,3862
645045,3783,6009,259.818,118.21,255,115,5,4104
645046,3783,6026,264.818,136.21,260,135,5,4188
645047,3783,6042,263.818,179.21,260,175,5,4196
645048,3783,6059,244.818,230.21,240,230,5,3887
645049,3783,6076,225.818,258.21,225,255,5,3652
645050,3783,6092,207.818,271.21,205,270,5,3335
645051,3783,6109,191.818,278.21,190,275,5,3096
645052,3783,6126,182.818,279.21,180,275,5,2936
645053,3783,6176,178.818,261.21,175,260,5,2853
645054,3783,6193,181.818,188.21,180,185,5,2918
645055,3783,6209,206.818,129.21,205,125,5,3306
645056,3783,6226,245.818,81.2102,245,80,5,3937
645057,3783,6243,282.818,60.2102,280,60,5,4493
645058,3783,6259,302.818,58.2102,300,55,5,4812
645059,3783,6276,311.818,65.2102,310,65,5,4974
645060,3783,6292,318.818,84.2102,315,80,5,5057
645061,3783,6309,319.818,119.21,315,115,5,5064
645062,3783,6326,309.818,163.21,305,160,5,4913
645063,3783,6343,291.818,188.21,290,185,5,4678
645064,3783,6360,269.818,205.21,265,205,5,4282
645065,3783,6377,249.818,213.21,245,210,5,3963
645066,3783,6392,230.818,215.21,230,215,5,3724
645067,3783,6409,228.818,214.21,225,210,5,3643
645068,3783,6426,224.818,208.21,220,205,5,3562
645069,3783,6442,220.818,189.21,220,185,5,3558
645070,3783,6459,216.818,154.21,215,150,5,3471
645071,3783,6476,216.818,127.21,215,125,5,3466
645072,3783,6492,227.818,107.21,225,105,5,3622
645073,3783,6509,240.818,97.2102,240,95,5,3860
645074,3783,6526,252.818,93.2102,250,90,5,4019
645075,3783,6542,256.818,92.2102,255,90,5,4099
645076,3783,6576,260.818,108.21,260,105,5,4182
645077,3783,6593,255.818,141.21,255,140,5,4109
645078,3783,6626,186.818,222.21,185,220,5,3005
645079,3783,6642,153.818,237.21,150,235,5,2448
645080,3783,6662,128.818,241.21,125,240,5,2049
645081,3783,6676,118.818,241.21,115,240,5,1889
645082,3783,6709,115.818,236.21,115,235,5,1888
645083,3783,6742,112.818,173.21,110,170,5,1795
645084,3783,6776,141.818,140.21,140,140,5,2269
645085,3783,6792,163.818,134.21,160,130,5,2587
645086,3783,6809,168.818,134.21,165,130,5,2667
645087,3783,6826,169.818,135.21,165,135,5,2668
645088,3783,6842,169.818,140.21,165,140,5,2669
645089,3783,6859,169.818,165.21,165,165,5,2674
645090,3783,6876,157.818,202.21,155,200,5,2521
645091,3783,6925,95.8182,254.21,95,250,5,1571
645092,3783,6942,77.8182,256.21,75,255,5,1252
645093,3783,6992,72.8182,235.21,70,235,5,1168
645094,3783,7009,76.8182,192.21,75,190,5,1239
645095,3783,7025,102.818,135.21,100,135,5,1628
645096,3783,7042,150.818,92.2102,150,90,5,2419
645097,3783,7059,201.818,69.2102,200,65,5,3214
645098,3783,7075,231.818,65.2102,230,65,5,3694
645099,3783,7092,245.818,68.2102,245,65,5,3934
645100,3783,7109,250.818,73.2102,250,70,5,4015
645101,3783,7125,251.818,97.2102,250,95,5,4020
645102,3783,7142,247.818,146.21,245,145,5,3950
645103,3783,7159,226.818,190.21,225,190,5,3639
645104,3783,7175,203.818,213.21,200,210,5,3243
645105,3783,7225,174.818,231.21,170,230,5,2767
645106,3783,7276,166.818,224.21,165,220,5,2685
645107,3783,7292,163.818,200.21,160,200,5,2601
645108,3783,7309,171.818,168.21,170,165,5,2754
645109,3783,7325,201.818,122.21,200,120,5,3225
645110,3783,7342,241.818,88.2102,240,85,5,3858
645111,3783,7359,261.818,82.2102,260,80,5,4177
645112,3783,7377,265.818,82.2102,265,80,5,4257
645113,3783,7393,271.818,91.2102,270,90,5,4339
645114,3783,7409,272.818,104.21,270,100,5,4341
645115,3783,7426,271.818,157.21,270,155,5,4352
645116,3783,7443,253.818,197.21,250,195,5,4040
645117,3783,7477,216.818,242.21,215,240,5,3489
645118,3783,7493,213.818,245.21,210,245,5,3410
645119,3783,7542,210.818,237.21,210,235,5,3408
645120,3783,7559,208.818,205.21,205,205,5,3322
645121,3783,7576,208.818,150.21,205,150,5,3311
645122,3783,7592,226.818,91.2102,225,90,5,3619
645123,3783,7608,246.818,57.2102,245,55,5,3932
645124,3783,7675,249.818,103.21,245,100,5,3941
645125,3783,7692,231.818,156.21,230,155,5,3712
645126,3783,7709,204.818,199.21,200,195,5,3240
645127,3783,7725,181.818,225.21,180,225,5,2926
645128,3783,7792,169.818,230.21,165,230,5,2687
645129,3783,7809,166.818,208.21,165,205,5,2682
645130,3783,7825,166.818,177.21,165,175,5,2676
645131,3783,7842,182.818,139.21,180,135,5,2908
645132,3783,7859,193.818,126.21,190,125,5,3066
645133,3783,7875,198.818,123.21,195,120,5,3145
645134,3783,7908,200.818,125.21,200,125,5,3226
645135,3783,7925,200.818,147.21,200,145,5,3230
645136,3783,7942,194.818,196.21,190,195,5,3080
645137,3783,7959,177.818,235.21,175,235,5,2848
645138,3783,7992,161.818,259.21,160,255,5,2612
645139,3783,8058,156.818,255.21,155,255,5,2532
645140,3783,8075,156.818,208.21,155,205,5,2522
645141,3783,8092,171.818,156.21,170,155,5,2752
645142,3783,8108,196.818,110.21,195,110,5,3143
645143,3783,8125,219.818,84.2102,215,80,5,3457
645144,3783,8142,231.818,77.2102,230,75,5,3696
645145,3783,8192,233.818,98.2102,230,95,5,3700
645146,3783,8225,199.818,213.21,195,210,5,3163
645147,3783,8242,181.818,234.21,180,230,5,2927
645148,3783,8258,167.818,245.21,165,245,5,2690
645149,3783,8275,161.818,246.21,160,245,5,2610
645150,3783,8325,157.818,244.21,155,240,5,2529
645151,3783,8342,155.818,224.21,155,220,5,2525
645152,3783,8358,156.818,178.21,155,175,5,2516
645153,3783,8375,175.818,138.21,175,135,5,2828
645154,3783,8392,206.818,98.2102,205,95,5,3300
645155,3783,8409,237.818,80.2102,235,80,5,3777
645156,3783,8442,251.818,89.2102,250,85,5,4018
645157,3783,8458,251.818,127.21,250,125,5,4026
645158,3783,8475,245.818,178.21,245,175,5,3956
645159,3783,8492,225.818,220.21,225,220,5,3645
645160,3783,8525,195.818,264.21,195,260,5,3173
645161,3783,8542,180.818,274.21,180,270,5,2935
645162,3783,8558,166.818,277.21,165,275,5,2696
645163,3783,8575,162.818,278.21,160,275,5,2616
645164,3783,8641,173.818,228.21,170,225,5,2766
645165,3783,8675,241.818,177.21,240,175,5,3876
645166,3784,1313,161.818,210.21,0,200,200,2
645167,3784,1330,161.818,197.21,0,0,200,1
645168,3784,1746,208.818,239.21,200,200,200,4
645169,3784,1763,229.818,191.21,200,0,200,3
645170,3785,826,127.818,161.21,120,160,10,497
645171,3785,912,120.818,153.21,120,150,10,496
645172,3785,938,118.818,146.21,110,140,10,455
645173,3785,947,118.818,139.21,110,130,10,454
645174,3785,960,118.818,128.21,110,120,10,453
645175,3785,976,120.818,109.21,120,100,10,491
645176,3785,993,131.818,80.2102,130,80,10,529
645177,3785,1010,146.818,60.2102,140,60,10,567
645178,3785,1026,157.818,52.2102,150,50,10,606
645179,3785,1043,161.818,51.2102,160,50,10,646
645180,3785,1076,185.818,72.2102,180,70,10,728
645181,3785,1093,206.818,108.21,200,100,10,811
645182,3785,1115,221.818,174.21,220,170,10,898
645183,3785,1127,219.818,242.21,210,240,10,865
645184,3785,1144,191.818,297.21,190,290,10,790
645185,3785,1160,150.818,357.21,150,350,10,636
645186,3785,1176,131.818,372.21,130,370,10,558
645187,3785,1193,120.818,379.21,120,370,10,518
645188,3785,1209,114.818,379.21,110,370,10,478
645189,3785,1243,107.818,373.21,100,370,10,438
645190,3785,1260,103.818,364.21,100,360,10,437
645191,3785,1277,100.818,338.21,100,330,10,434
645192,3785,1293,94.8182,284.21,90,280,10,389
645193,3785,1309,94.8182,225.21,90,220,10,383
645194,3785,1327,114.818,158.21,110,150,10,456
645195,3785,1343,142.818,114.21,140,110,10,572
645196,3785,1359,174.818,96.2102,170,90,10,690
645197,3785,1376,191.818,96.2102,190,90,10,770
645198,3785,1393,211.818,112.21,210,110,10,852
645199,3785,1409,232.818,132.21,230,130,10,934
645200,3785,1426,248.818,158.21,240,150,10,976
645201,3785,1443,255.818,196.21,250,190,10,1020
645202,3785,1459,252.818,245.21,250,240,10,1025
645203,3785,1476,220.818,294.21,220,290,10,910
645204,3785,1493,192.818,312.21,190,310,10,792
645205,3785,1510,173.818,315.21,170,310,10,712
645206,3785,1527,161.818,315.21,160,310,10,672
645207,3785,1543,159.818,315.21,150,310,10,632
645208,3785,1559,152.818,307.21,150,300,10,631
645209,3785,1576,151.818,291.21,150,290,10,630
645210,3785,1593,151.818,257.21,150,250,10,626
645211,3785,1609,157.818,221.21,150,220,10,623
645212,3785,1626,178.818,184.21,170,180,10,699
645213,3785,1643,210.818,143.21,210,140,10,855
645214,3785,1660,245.818,117.21,240,110,10,972
645215,3785,1677,270.818,108.21,270,100,10,1091
645216,3785,1709,286.818,114.21,280,110,10,1132
645217,3785,1727,293.818,144.21,290,140,10,1175
645218,3785,1743,298.818,212.21,290,210,10,1182
645219,3785,1761,281.818,283.21,280,280,10,1149
645220,3785,1777,245.818,323.21,240,320,10,993
645221,3785,1792,203.818,340.21,200,340,10,835
645222,3785,1809,168.818,342.21,160,340,10,675
645223,3785,1826,142.818,342.21,140,340,10,595
645224,3785,1843,125.818,331.21,120,330,10,514
645225,3785,1859,117.818,316.21,110,310,10,472
645226,3785,1876,112.818,289.21,110,280,10,469
645227,3785,1894,111.818,265.21,110,260,10,467
645228,3785,1911,120.818,241.21,120,240,10,505
645229,3785,1928,147.818,208.21,140,200,10,581
645230,3785,1944,204.818,180.21,200,180,10,819
645231,3785,1960,291.818,169.21,290,160,10,1177
645232,3785,1976,313.818,172.21,310,170,10,1258
645233,3785,1993,321.818,185.21,320,180,10,1299
645234,3785,2009,323.818,206.21,320,200,10,1301
645235,3785,2026,320.818,233.21,320,230,10,1304
645236,3785,2043,289.818,268.21,280,260,10,1147
645237,3785,2076,162.818,297.21,160,290,10,670
645238,3785,2093,112.818,297.21,110,290,10,470
645239,3785,2110,89.8182,291.21,80,290,10,350
645240,3785,2126,75.8182,281.21,70,280,10,309
645241,3785,2143,72.8182,269.21,70,260,10,307
645242,3785,2159,87.8182,222.21,80,220,10,343
645243,3785,2175,130.818,189.21,130,180,10,539
645244,3785,2193,209.818,155.21,200,150,10,816
645245,3785,2210,295.818,128.21,290,120,10,1173
645246,3785,2226,363.818,122.21,360,120,10,1453
645247,3785,2243,386.818,128.21,380,120,10,1533
645248,3785,2259,392.818,141.21,390,140,10,1575
645249,3785,2276,392.818,168.21,390,160,10,1577
645250,3785,2293,368.818,214.21,360,210,10,1462
645251,3785,2309,321.818,242.21,320,240,10,1305
645252,3785,2327,270.818,249.21,270,240,10,1105
645253,3785,2343,215.818,251.21,210,250,10,866
645254,3785,2359,165.818,248.21,160,240,10,665
645255,3785,2376,155.818,242.21,150,240,10,625
645256,3785,2392,152.818,234.21,150,230,10,624
645257,3785,2409,151.818,218.21,150,210,10,622
645258,3785,2426,157.818,194.21,150,190,10,620
645259,3785,2442,183.818,166.21,180,160,10,737
645260,3785,2459,226.818,146.21,220,140,10,895
645261,3785,2476,267.818,138.21,260,130,10,1054
645262,3785,2493,281.818,138.21,280,130,10,1134
645263,3785,2512,284.818,147.21,280,140,10,1135
645264,3785,2526,285.818,170.21,280,170,10,1138
645265,3785,2543,267.818,208.21,260,200,10,1061
645266,3785,2559,228.818,239.21,220,230,10,904
645267,3785,2576,183.818,247.21,180,240,10,745
645268,3785,2626,148.818,221.21,140,220,10,583
645269,3785,2643,147.818,198.21,140,190,10,580
645270,3785,2659,156.818,167.21,150,160,10,617
645271,3785,2676,182.818,142.21,180,140,10,735
645272,3785,2693,221.818,125.21,220,120,10,893
645273,3785,2709,247.818,124.21,240,120,10,973
645274,3785,2726,257.818,125.21,250,120,10,1013
645275,3785,2760,262.818,158.21,260,150,10,1056
645276,3785,2775,240.818,199.21,240,190,10,980
645277,3785,2794,211.818,208.21,210,200,10,861
645278,3785,2810,175.818,210.21,170,210,10,702
645279,3785,2826,130.818,204.21,130,200,10,541
645280,3785,2844,83.8182,186.21,80,180,10,339
645281,3785,2859,58.8182,164.21,50,160,10,217
645282,3785,2876,50.8182,150.21,50,150,10,216
645283,3785,2893,48.8182,135.21,40,130,10,174
645284,3785,2910,50.8182,120.21,50,120,10,213
645285,3785,2927,67.8182,109.21,60,100,10,251
645286,3785,2943,90.8182,104.21,90,100,10,371
645287,3785,2960,109.818,101.21,100,100,10,411
645288,3785,2992,132.818,119.21,130,110,10,532
645289,3785,3009,137.818,142.21,130,140,10,535
645290,3785,3026,140.818,177.21,140,170,10,578
645291,3785,3043,131.818,194.21,130,190,10,540
645292,3785,3059,122.818,198.21,120,190,10,500
645293,3785,3075,113.818,200.21,110,200,10,461
645294,3785,3143,109.818,200.21,100,200,10,421
645295,3785,3160,109.818,182.21,100,180,10,419
645296,3785,3176,146.818,136.21,140,130,10,574
645297,3785,3193,205.818,111.21,200,110,10,812
645298,3785,3209,245.818,105.21,240,100,10,971
645299,3785,3225,257.818,105.21,250,100,10,1011
645300,3785,3242,263.818,110.21,260,110,10,1052
645301,3785,3259,269.818,122.21,260,120,10,1053
645302,3785,3275,270.818,141.21,270,140,10,1095
645303,3785,3292,270.818,163.21,270,160,10,1097
645304,3785,3309,262.818,178.21,260,170,10,1058
645305,3785,3326,251.818,183.21,250,180,10,1019
645306,3785,3342,238.818,185.21,230,180,10,939
645307,3785,3375,208.818,161.21,200,160,10,817
645308,3785,3392,201.818,146.21,200,140,10,815
645309,3785,3409,198.818,134.21,190,130,10,774
645310,3785,3492,200.818,130.21,200,130,10,814
645311,3786,1132,102.5,56.0625,100,50,10,406
645312,3786,1198,116.5,54.0625,110,50,10,446
645313,3786,1214,141.5,52.0625,140,50,10,566
645314,3786,1233,187.5,51.0625,180,50,10,726
645315,3786,1248,241.5,51.0625,240,50,10,966
645316,3786,1265,293.5,51.0625,290,50,10,1166
645317,3786,1282,331.5,51.0625,330,50,10,1326
645318,3786,1298,357.5,55.0625,350,50,10,1406
645319,3786,1314,361.5,56.0625,360,50,10,1446
645320,3786,1335,361.5,61.0625,360,60,10,1447
645321,3786,1348,359.5,70.0625,350,70,10,1408
645322,3786,1366,343.5,85.0625,340,80,10,1369
645323,3786,1380,312.5,103.062,310,100,10,1251
645324,3786,1397,254.5,121.062,250,120,10,1013
645325,3786,1414,175.5,135.062,170,130,10,694
645326,3786,1431,91.5,144.062,90,140,10,375
645327,3786,1452,26.5,144.062,20,140,10,95
645328,3786,1531,2.5,140.062,0,140,10,15
645329,3786,1547,30.5,134.062,30,130,10,134
645330,3786,1564,91.5,124.062,90,120,10,373
645331,3786,1581,175.5,113.062,170,110,10,692
645332,3786,1598,267.5,113.062,260,110,10,1052
645333,3786,1614,343.5,113.062,340,110,10,1372
645334,3786,1631,383.5,119.062,380,110,10,1532
645335,3786,1648,393.5,123.062,390,120,10,1573
645336,3786,1682,376.5,137.062,370,130,10,1494
645337,3786,1698,340.5,149.062,340,140,10,1375
645338,3786,1714,275.5,164.062,270,160,10,1097
645339,3786,1731,186.5,166.062,180,160,10,737
645340,3786,1748,110.5,166.062,110,160,10,457
645341,3786,1764,62.5,166.062,60,160,10,257
645342,3786,1781,43.5,164.062,40,160,10,177
645343,3786,1815,49.5,156.062,40,150,10,176
645344,3786,1831,79.5,141.062,70,140,10,295
645345,3786,1848,138.5,125.062,130,120,10,533
645346,3786,1864,223.5,110.062,220,110,10,892
645347,3786,1881,335.5,98.0625,330,90,10,1330
645348,3786,1898,365.5,98.0625,360,90,10,1450
645349,3786,2481,101.5,148.062,100,140,10,415
645350,3786,2498,138.5,140.062,130,140,10,535
645351,3786,2516,198.5,132.062,190,130,10,774
645352,3786,2532,276.5,125.062,270,120,10,1093
645353,3786,2549,341.5,125.062,340,120,10,1373
645354,3786,2565,372.5,125.062,370,120,10,1493
645355,3786,2582,385.5,125.062,380,120,10,1533
645356,3786,2615,383.5,133.062,380,130,10,1534
645357,3786,2630,365.5,149.062,360,140,10,1455
645358,3786,2649,328.5,171.062,320,170,10,1298
645359,3786,2666,263.5,199.062,260,190,10,1060
645360,3786,2682,145.5,224.062,140,220,10,583
645361,3786,2698,87.5,227.062,80,220,10,343
645362,3786,2714,61.5,227.062,60,220,10,263
645363,3786,2731,57.5,227.062,50,220,10,223
645364,3786,2782,94.5,202.062,90,200,10,381
645365,3786,2798,147.5,179.062,140,170,10,578
645366,3786,2816,217.5,166.062,210,160,10,857
645367,3786,2832,286.5,152.062,280,150,10,1136
645368,3786,2848,333.5,149.062,330,140,10,1335
645369,3786,2882,348.5,152.062,340,150,10,1376
645370,3786,2898,333.5,171.062,330,170,10,1338
645371,3786,2914,305.5,195.062,300,190,10,1220
645372,3786,2931,251.5,231.062,250,230,10,1024
645373,3786,2948,190.5,253.062,190,250,10,786
645374,3786,2964,116.5,264.062,110,260,10,467
645375,3786,2981,74.5,267.062,70,260,10,307
645376,3786,2998,58.5,266.062,50,260,10,227
645377,3786,3031,57.5,254.062,50,250,10,226
645378,3786,3049,74.5,236.062,70,230,10,304
645379,3786,3065,103.5,216.062,100,210,10,422
645380,3786,3082,187.5,176.062,180,170,10,738
645381,3786,3099,257.5,157.062,250,150,10,1016
645382,3786,3115,302.5,147.062,300,140,10,1215
645383,3786,3131,313.5,147.062,310,140,10,1255
645384,3786,3165,310.5,161.062,310,160,10,1257
645385,3786,3182,290.5,186.062,290,180,10,1179
645386,3786,3198,253.5,223.062,250,220,10,1023
645387,3786,3215,187.5,259.062,180,250,10,746
645388,3786,3232,106.5,281.062,100,280,10,429
645389,3786,3249,33.5,289.062,30,280,10,149
645390,3786,3348,55.5,230.062,50,230,10,224
645391,3786,3365,128.5,211.062,120,210,10,502
645392,3786,3382,212.5,196.062,210,190,10,860
645393,3786,3398,275.5,194.062,270,190,10,1100
645394,3786,3415,297.5,194.062,290,190,10,1180
645395,3786,3449,302.5,206.062,300,200,10,1221
645396,3786,3465,293.5,224.062,290,220,10,1183
645397,3786,3483,234.5,267.062,230,260,10,947
645398,3786,3499,177.5,283.062,170,280,10,709
645399,3786,3515,121.5,294.062,120,290,10,510
645400,3786,3531,78.5,299.062,70,290,10,310
645401,3786,3548,58.5,299.062,50,290,10,230
645402,3786,3598,66.5,281.062,60,280,10,269
645403,3786,3615,113.5,258.062,110,250,10,466
645404,3786,3631,189.5,237.062,180,230,10,744
645405,3786,3648,285.5,221.062,280,220,10,1143
645406,3786,3665,377.5,218.062,370,210,10,1502
645407,3786,3764,324.5,302.062,320,300,10,1311
645408,3786,3781,214.5,311.062,210,310,10,872
645409,3786,3797,101.5,311.062,100,310,10,432
645410,3786,3814,17.5,311.062,10,310,10,72
645411,3786,3882,6.5,281.062,0,280,10,29
645412,3786,3897,92.5,274.062,90,270,10,388
645413,3786,3914,185.5,272.062,180,270,10,748
645414,3786,3931,280.5,272.062,280,270,10,1148
645415,3786,3948,343.5,281.062,340,280,10,1389
645416,3786,3964,356.5,288.062,350,280,10,1429
645417,3786,3981,357.5,290.062,350,290,10,1430
645418,3786,3998,347.5,298.062,340,290,10,1390
645419,3786,4015,316.5,309.062,310,300,10,1271
645420,3786,4032,253.5,321.062,250,320,10,1033
645421,3786,4049,167.5,328.062,160,320,10,673
645422,3786,4065,77.5,328.062,70,320,10,313
645423,3786,4082,4.5,328.062,0,320,10,33
645424,3786,4181,130.5,289.062,130,280,10,549
645425,3786,4198,228.5,287.062,220,280,10,909
645426,3786,4214,315.5,287.062,310,280,10,1269
645427,3786,4231,361.5,289.062,360,280,10,1469
645428,3786,4249,372.5,296.062,370,290,10,1510
645429,3786,4265,372.5,302.062,370,300,10,1511
645430,3786,4282,347.5,321.062,340,320,10,1393
645431,3786,4297,286.5,343.062,280,340,10,1155
645432,3786,4315,199.5,354.062,190,350,10,796
645433,3786,4331,107.5,354.062,100,350,10,436
645434,3786,4348,36.5,354.062,30,350,10,156
645435,3786,4364,8.5,354.062,0,350,10,36
645436,3786,4398,3.5,348.062,0,340,10,35
645437,3786,4415,30.5,334.062,30,330,10,154
645438,3786,4432,138.5,296.062,130,290,10,550
645439,3786,4448,191.5,286.062,190,280,10,789
645440,3786,4465,289.5,283.062,280,280,10,1149
645441,3786,4482,389.5,285.062,380,280,10,1549
645442,3786,4498,394.5,287.062,390,280,10,1589
645443,3786,4515,391.5,292.062,390,290,10,1590
645444,3786,4531,357.5,301.062,350,300,10,1431
645445,3786,4548,280.5,315.062,280,310,10,1152
645446,3786,4564,186.5,325.062,180,320,10,753
645447,3786,4581,86.5,325.062,80,320,10,353
645448,3786,4598,26.5,325.062,20,320,10,113
645449,3786,4615,5.5,317.062,0,310,10,32
645450,3786,4648,5.5,305.062,0,300,10,31
645451,3786,4682,132.5,253.062,130,250,10,546
645452,3786,4698,224.5,241.062,220,240,10,905
645453,3786,4714,314.5,241.062,310,240,10,1265
645454,3786,4731,355.5,241.062,350,240,10,1425
645455,3786,4748,364.5,241.062,360,240,10,1465
645456,3786,4781,343.5,249.062,340,240,10,1385
645457,3786,4798,284.5,264.062,280,260,10,1147
645458,3786,4814,190.5,273.062,190,270,10,788
645459,3786,4849,16.5,273.062,10,270,10,68
645460,3786,4914,5.5,246.062,0,240,10,25
645461,3786,4948,186.5,211.062,180,210,10,742
645462,3786,4981,367.5,197.062,360,190,10,1460
645463,3786,4998,381.5,197.062,380,190,10,1540
645464,3786,5032,362.5,204.062,360,200,10,1461
645465,3786,5049,295.5,218.062,290,210,10,1182
645466,3786,5068,144.5,232.062,140,230,10,584
645467,3786,5147,5.5,238.062,0,230,10,24
645468,3786,5164,44.5,226.062,40,220,10,183
645469,3786,5181,116.5,210.062,110,210,10,462
645470,3786,5215,326.5,191.062,320,190,10,1300
645471,3786,5231,399.5,191.062,390,190,10,1580
645472,3786,5281,377.5,203.062,370,200,10,1501
645473,3786,5316,197.5,223.062,190,220,10,783
645474,3786,5331,95.5,229.062,90,220,10,383
645475,3786,5348,25.5,229.062,20,220,10,103
645476,3786,5365,10.5,229.062,10,220,10,63
645477,3786,5381,9.5,229.062,0,220,10,23
645478,3786,5415,61.5,212.062,60,210,10,262
645479,3786,5432,138.5,198.062,130,190,10,540
645480,3786,5450,294.5,174.062,290,170,10,1178
645481,3786,5465,384.5,170.062,380,170,10,1538
645482,3786,5531,309.5,170.062,300,170,10,1218
645483,3786,5548,196.5,170.062,190,170,10,778
645484,3786,5565,85.5,170.062,80,170,10,338
645485,3786,5649,1.5,165.062,0,160,10,17
645486,3786,5666,126.5,157.062,120,150,10,496
645487,3786,5681,240.5,153.062,240,150,10,976
645488,3786,5764,390.5,157.062,390,150,10,1576
645489,3786,5782,301.5,169.062,300,160,10,1217
645490,3786,5798,200.5,172.062,200,170,10,818
645491,3786,5815,102.5,172.062,100,170,10,418
645492,3786,5832,43.5,172.062,40,170,10,178
645493,3786,5848,34.5,172.062,30,170,10,138
645494,3786,5898,117.5,154.062,110,150,10,456
645495,3786,5915,198.5,144.062,190,140,10,775
645496,3786,5931,295.5,132.062,290,130,10,1174
645497,3786,6032,251.5,140.062,250,140,10,1015
645498,3786,6049,142.5,144.062,140,140,10,575
645499,3786,6148,83.5,132.062,80,130,10,334
645500,3786,6164,190.5,124.062,190,120,10,773
645501,3786,6181,307.5,124.062,300,120,10,1213
645502,3786,6266,328.5,133.062,320,130,10,1294
645503,3786,6282,225.5,147.062,220,140,10,895
645504,3786,6298,117.5,147.062,110,140,10,455
645505,3786,6315,33.5,147.062,30,140,10,135
645506,3786,6382,19.5,143.062,10,140,10,55
645507,3786,6398,66.5,137.062,60,130,10,254
645508,3786,6415,147.5,126.062,140,120,10,573
645509,3786,6432,240.5,113.062,240,110,10,972
645510,3786,6449,325.5,105.062,320,100,10,1291
645511,3786,6498,344.5,96.0625,340,90,10,1370
645512,3786,6515,257.5,106.062,250,100,10,1011
645513,3786,6532,147.5,116.062,140,110,10,572
645514,3786,6548,44.5,120.062,40,120,10,173
645515,3786,6632,3.5,112.062,0,110,10,12
645516,3786,6649,76.5,104.062,70,100,10,291
645517,3786,6666,238.5,90.0625,230,90,10,930
645518,3786,6681,351.5,80.0625,350,80,10,1409
645519,3786,6765,384.5,84.0625,380,80,10,1529
645520,3786,6782,291.5,99.0625,290,90,10,1170
645521,3786,6798,198.5,105.062,190,100,10,771
645522,3786,6816,100.5,105.062,100,100,10,411
645523,3786,6832,53.5,105.062,50,100,10,211
645524,3786,6849,42.5,103.062,40,100,10,171
645525,3786,6881,69.5,97.0625,60,90,10,250
645526,3786,6898,125.5,85.0625,120,80,10,489
645527,3786,6916,211.5,75.0625,210,70,10,848
645528,3786,6932,295.5,62.0625,290,60,10,1167
645529,3786,6948,373.5,57.0625,370,50,10,1486
645530,3786,6965,391.5,56.0625,390,50,10,1566
