unique_id,task_id,timestamp,mouse_X,mouse_Y,center_X,center_Y,diameter,occlusion_square_id
865272,4998,34387,263.339,347.693,250,325,25,174
865273,4998,35203,121.339,381.693,100,375,25,80
865274,4998,35286,128.005,377.026,125,375,25,96
865275,4998,35438,177.005,385.359,175,375,25,128
865276,4998,36778,329.339,230.026,325,225,25,218
865277,4999,1460,157.005,74.6927,120,40,40,32
865278,4999,1787,178.339,48.3594,160,40,40,42
865279,4999,2320,178.672,141.693,160,120,40,44
865280,4999,2805,125.672,100.026,120,80,40,33
865281,4999,3039,101.005,97.6927,80,80,40,23
865282,4999,3511,214.672,88.0261,200,80,40,53
865283,4999,4177,195.672,117.693,160,80,40,43
865284,4999,4412,234.672,158.359,200,120,40,54
865285,4999,4895,215.005,205.026,200,200,40,56
865286,4999,5130,262.672,156.026,240,120,40,64
865287,4999,5328,280.339,108.026,280,80,40,73
865288,4999,5545,241.005,189.359,240,160,40,65
865289,4999,5729,262.005,202.693,240,200,40,66
865290,4999,6214,179.005,214.359,160,200,40,46
865291,4999,6867,181.672,180.359,160,160,40,45
865292,4999,7085,230.339,167.359,200,160,40,55
865293,4999,7570,231.672,245.026,200,240,40,57
865294,4999,7801,187.005,282.026,160,280,40,48
865295,4999,7870,178.672,279.359,160,240,40,47
865296,4999,8036,148.005,265.026,120,240,40,37
865297,4999,8238,153.339,225.693,120,200,40,36
865298,4999,8454,152.005,317.359,120,280,40,38
865299,4999,8654,161.339,330.693,160,320,40,49
865300,4999,8853,209.005,325.026,200,320,40,59
865301,4999,9039,258.339,305.026,240,280,40,68
865302,4999,9257,271.339,327.693,240,320,40,69
865303,4999,9497,170.005,376.026,160,360,40,50
865304,4999,9757,115.005,348.693,80,320,40,29
865305,4999,9962,115.672,370.026,80,360,40,30
865306,4999,10159,96.6719,305.359,80,280,40,28
865307,4999,10596,119.339,248.026,80,240,40,27
865308,4999,11546,122.339,358.693,120,320,40,39
865309,4999,12324,101.339,217.693,80,200,40,26
865310,4999,12565,103.339,167.693,80,160,40,25
865311,4999,13085,70.6719,365.026,40,360,40,20
865312,4999,13752,253.339,242.359,240,240,40,67
865313,4999,14002,203.005,309.359,200,280,40,58
865314,4999,14169,252.672,360.693,240,360,40,70
865315,4999,14388,290.339,344.214,280,320,40,79
865316,4999,14645,287.339,215.359,280,200,40,76
865317,4999,14726,297.672,189.359,280,160,40,75
865318,4999,15295,157.339,368.026,120,360,40,40
865319,5000,1232,162.005,154.693,150,150,50,28
865320,5000,1513,172.339,102.693,150,100,50,27
865321,5000,1810,77.0052,80.6927,50,50,50,10
865322,5000,2044,119.339,151.359,100,150,50,20
865323,5000,2264,170.672,211.359,150,200,50,29
865324,5000,2478,235.339,155.026,200,150,50,36
865325,5000,2700,250.672,98.0261,250,50,50,42
865326,5000,2901,202.339,83.3594,200,50,50,34
865327,5000,3283,210.339,135.693,200,100,50,35
865328,5000,3935,171.339,84.0261,150,50,50,26
865329,5000,4387,146.672,149.359,100,100,50,19
865330,5000,4691,203.005,200.026,200,200,50,37
865331,5000,5059,264.672,112.693,250,100,50,43
865332,5000,5763,146.005,219.693,100,200,50,21
865333,5000,6263,261.005,160.359,250,150,50,44
865334,5000,6490,225.339,259.359,200,250,50,38
865335,5000,6719,196.005,261.359,150,250,50,30
865336,5000,6928,117.005,313.359,100,300,50,23
865337,5000,7360,278.339,270.026,250,250,50,46
865338,5000,7578,306.339,206.693,300,200,50,53
865339,5000,7859,133.339,277.693,100,250,50,22
865340,5000,8450,196.672,330.359,150,300,50,31
865341,5000,8567,205.339,325.359,200,300,50,39
865342,5000,8897,303.339,266.359,300,250,50,54
865343,5000,9115,288.339,231.693,250,200,50,45
865344,5001,648,165.339,144.026,160,80,80,12
865345,5001,911,185.005,58.3594,160,0,80,11
865346,5001,1180,73.6719,128.026,0,80,80,2
865347,5001,1397,147.672,213.693,80,160,80,8
865348,5001,1598,254.672,143.359,240,80,80,17
865349,5001,1804,289.005,78.6927,240,0,80,16
865350,5001,2266,127.339,69.3594,80,0,80,6
865351,5001,2350,126.339,81.0261,80,80,80,7
865352,5001,2704,171.672,205.359,160,160,80,13
865353,5001,3278,223.339,317.359,160,240,80,14
865354,5001,3536,262.339,248.693,240,240,80,19
865355,5001,3721,299.005,184.359,240,160,80,18
865356,5001,3988,148.672,312.359,80,240,80,9
865357,5003,786,177.005,135.359,100,100,100,6
865358,5003,1024,154.339,89.3594,100,0,100,5
865359,5003,1320,66.6719,63.0261,0,0,100,1
865360,5003,1572,206.672,138.026,200,100,100,10
865361,5003,2174,258.672,69.0261,200,0,100,9
865362,5003,2642,198.005,214.365,100,200,100,7
865363,5003,3665,240.005,229.026,200,200,100,11
865364,5003,4096,221.005,303.693,200,300,100,12
865365,5003,4379,91.0052,283.693,0,200,100,3
865366,5003,5022,138.672,308.359,100,300,100,8
865367,5004,712,175.672,121.359,0,0,200,1
865368,5004,1491,253.339,153.359,200,0,200,3
865369,5004,3254,205.005,264.359,200,200,200,4
865370,5004,3554,146.672,265.026,0,200,200,2
865371,5006,3391,208.917,83.7,205,80,5,3297
865372,5006,3441,202.917,92.7,200,90,5,3219
865373,5006,3458,193.917,111.7,190,110,5,3063
865374,5006,3476,187.917,132.7,185,130,5,2987
865375,5006,3494,181.917,154.7,180,150,5,2911
865376,5006,3511,175.917,179.7,175,175,5,2836
865377,5006,3531,161.917,220.7,160,220,5,2605
865378,5006,3551,150.917,251.7,150,250,5,2451
865379,5006,3572,146.917,274.7,145,270,5,2375
865380,5006,3609,146.917,283.7,145,280,5,2377
865381,5006,3651,146.917,285.7,145,285,5,2378
865382,5006,3692,153.917,240.7,150,240,5,2449
865383,5006,3709,170.917,180.7,170,180,5,2757
865384,5006,3759,205.917,66.7,205,65,5,3294
865385,5006,3776,206.917,48.7,205,45,5,3290
865386,5006,3793,206.917,33.7,205,30,5,3287
865387,5006,3810,206.917,28.7,205,25,5,3286
865388,5006,3893,205.917,35.7,205,35,5,3288
865389,5006,3909,204.917,56.7,200,55,5,3212
865390,5006,3927,204.917,78.7,200,75,5,3216
865391,5006,3943,203.917,102.7,200,100,5,3221
865392,5006,4021,213.917,186.7,210,185,5,3398
865393,5006,4059,216.917,187.7,215,185,5,3478
865394,5006,4077,219.917,184.7,215,180,5,3477
865395,5006,4096,235.917,160.7,235,160,5,3793
865396,5006,4124,268.917,102.7,265,100,5,4261
865397,5006,4177,275.917,63.7,275,60,5,4413
865398,5006,4200,267.917,54.7,265,50,5,4251
865399,5006,4221,257.917,51.7,255,50,5,4091
865400,5006,4259,225.917,90.7,225,90,5,3619
865401,5006,4288,210.917,156.7,210,155,5,3392
865402,5006,4306,201.917,220.7,200,220,5,3245
865403,5006,4324,192.917,251.7,190,250,5,3091
865404,5006,4343,192.917,275.7,190,275,5,3096
865405,5006,4376,203.917,299.7,200,295,5,3260
865406,5006,4395,232.917,294.7,230,290,5,3739
865407,5006,4414,258.917,266.7,255,265,5,4134
865408,5006,4431,272.917,223.7,270,220,5,4365
865409,5006,4451,278.917,164.7,275,160,5,4433
865410,5006,4470,272.917,128.7,270,125,5,4346
865411,5006,4490,258.917,89.7,255,85,5,4098
865412,5006,4511,248.917,73.7,245,70,5,3935
865413,5006,4543,243.917,66.7,240,65,5,3854
865414,5006,4594,234.917,76.7,230,75,5,3696
865415,5006,4614,219.917,103.7,215,100,5,3461
865416,5006,4634,200.917,160.7,200,160,5,3233
865417,5006,4654,192.917,180.7,190,180,5,3077
865418,5006,4675,189.917,197.7,185,195,5,3000
865419,5006,4711,186.917,205.7,185,205,5,3002
865420,5006,4770,181.917,183.7,180,180,5,2917
865421,5006,4791,179.917,145.7,175,145,5,2830
865422,5006,4828,170.917,22.7,170,20,5,2725
865423,5006,4928,162.917,14.7,160,10,5,2563
865424,5006,4949,151.917,88.7,150,85,5,2418
865425,5006,4972,138.917,164.7,135,160,5,2193
865426,5006,5011,118.917,240.7,115,240,5,1889
865427,5006,5036,117.917,266.7,115,265,5,1894
865428,5006,5095,118.917,273.7,115,270,5,1895
865429,5006,5118,129.917,251.7,125,250,5,2051
865430,5006,5141,146.917,202.7,145,200,5,2361
865431,5006,5178,163.917,126.7,160,125,5,2586
865432,5006,5202,162.917,103.7,160,100,5,2581
865433,5006,5226,156.917,93.7,155,90,5,2499
865434,5006,5262,149.917,89.7,145,85,5,2338
865435,5006,5287,126.917,114.7,125,110,5,2023
865436,5006,5313,82.9167,198.7,80,195,5,1320
865437,5006,5346,75.9167,264.7,75,260,5,1253
865438,5006,5370,89.9167,275.7,85,275,5,1416
865439,5006,5396,129.917,274.7,125,270,5,2055
865440,5006,5430,214.917,225.7,210,225,5,3406
865441,5006,5457,244.917,180.7,240,180,5,3877
865442,5006,5497,237.917,120.7,235,120,5,3785
865443,5006,5523,231.917,105.7,230,105,5,3702
865444,5006,5563,231.917,104.7,230,100,5,3701
865445,5006,5590,218.917,121.7,215,120,5,3465
865446,5006,5630,174.917,218.7,170,215,5,2764
865447,5006,5657,158.917,251.7,155,250,5,2531
865448,5006,5697,157.917,264.7,155,260,5,2533
865449,5006,5725,163.917,265.7,160,265,5,2614
865450,5006,5764,181.917,197.7,180,195,5,2920
865451,5006,5791,186.917,128.7,185,125,5,2986
865452,5006,5900,181.917,62.7,180,60,5,2893
865453,5006,5955,138.917,155.7,135,155,5,2192
865454,5006,5997,137.917,198.7,135,195,5,2200
865455,5006,6027,143.917,219.7,140,215,5,2284
865456,5006,6064,144.917,220.7,140,220,5,2285
865457,5006,6094,145.917,205.7,145,205,5,2362
865458,5006,6131,154.917,132.7,150,130,5,2427
865459,5006,6161,162.917,88.7,160,85,5,2578
865460,5006,6198,165.917,71.7,165,70,5,2655
865461,5006,6265,165.917,113.7,165,110,5,2663
865462,5006,6331,137.917,242.7,135,240,5,2209
865463,5006,6363,137.917,253.7,135,250,5,2211
865464,5006,6429,137.917,231.7,135,230,5,2207
865465,5006,6465,130.917,166.7,130,165,5,2114
865466,5006,6496,110.917,89.7,110,85,5,1778
865467,5006,6533,105.917,68.7,105,65,5,1694
865468,5006,6600,104.917,77.7,100,75,5,1616
865469,5006,6632,101.917,145.7,100,145,5,1630
865470,5006,6666,101.917,207.7,100,205,5,1642
865471,5006,6717,101.917,237.7,100,235,5,1648
865472,5006,6746,101.917,241.7,100,240,5,1649
865473,5006,6781,113.917,222.7,110,220,5,1805
865474,5006,6833,130.917,122.7,130,120,5,2105
865475,5006,6867,130.917,66.7,130,65,5,2094
865476,5006,6903,130.917,61.7,130,60,5,2093
865477,5006,6972,129.917,143.7,125,140,5,2029
865478,5006,7009,129.917,208.7,125,205,5,2042
865479,5006,7045,129.917,242.7,125,240,5,2049
865480,5006,7206,137.917,165.7,135,165,5,2194
865481,5006,7243,142.917,148.7,140,145,5,2270
865482,5006,7372,173.917,326.7,170,325,5,2786
865483,5006,7409,177.917,335.7,175,335,5,2868
865484,5006,7447,180.917,319.7,180,315,5,2944
865485,5006,7486,196.917,191.7,195,190,5,3159
865486,5006,7524,221.917,90.7,220,90,5,3539
865487,5006,7563,221.917,87.7,220,85,5,3538
865488,5006,7652,225.917,152.7,225,150,5,3631
865489,5006,7691,226.917,252.7,225,250,5,3651
865490,5006,7729,226.917,273.7,225,270,5,3655
865491,5006,7819,198.917,161.7,195,160,5,3153
865492,5006,7858,184.917,72.7,180,70,5,2895
865493,5006,7898,182.917,59.7,180,55,5,2892
865494,5006,7993,187.917,161.7,185,160,5,2993
865495,5006,8035,187.917,223.7,185,220,5,3005
865496,5006,8086,187.917,239.7,185,235,5,3008
865497,5006,8168,192.917,161.7,190,160,5,3073
865498,5006,8220,237.917,66.7,235,65,5,3774
865499,5006,8261,242.917,57.7,240,55,5,3852
865500,5006,8347,266.917,158.7,265,155,5,4272
865501,5006,8404,272.917,207.7,270,205,5,4362
865502,5006,8446,273.917,210.7,270,210,5,4363
865503,5006,8641,283.917,119.7,280,115,5,4504
865504,5006,8740,323.917,250.7,320,250,5,5171
865505,5006,8811,323.917,266.7,320,265,5,5174
865506,5006,8884,305.917,97.7,305,95,5,4900
865507,5006,8973,305.917,20.7,305,20,5,4885
865508,5006,9044,310.917,95.7,310,95,5,4980
865509,5006,9120,310.917,179.7,310,175,5,4996
865510,5006,9190,310.917,184.7,310,180,5,4997
865511,5006,9234,302.917,121.7,300,120,5,4825
865512,5006,9290,291.917,19.7,290,15,5,4644
865513,5006,9390,290.917,55.7,290,55,5,4652
865514,5006,9435,293.917,171.7,290,170,5,4675
865515,5006,9491,293.917,228.7,290,225,5,4686
865516,5006,9590,285.917,197.7,285,195,5,4600
865517,5006,9637,261.917,69.7,260,65,5,4174
865518,5006,9691,259.917,44.7,255,40,5,4089
865519,5006,9737,259.917,45.7,255,45,5,4090
865520,5006,9791,261.917,174.7,260,170,5,4195
865521,5006,9839,255.917,242.7,255,240,5,4129
865522,5006,9891,247.917,263.7,245,260,5,3973
865523,5006,9939,236.917,239.7,235,235,5,3808
865524,5006,9992,206.917,125.7,205,125,5,3306
865525,5006,10141,206.917,220.7,205,220,5,3325
865526,5006,10192,216.917,300.7,215,300,5,3501
865527,5006,10243,217.917,313.7,215,310,5,3503
865528,5006,10303,217.917,259.7,215,255,5,3492
865529,5006,10356,236.917,90.7,235,90,5,3779
865530,5006,10426,238.917,72.7,235,70,5,3775
865531,5006,10494,244.917,129.7,240,125,5,3866
865532,5006,10543,236.917,269.7,235,265,5,3814
865533,5006,10596,233.917,282.7,230,280,5,3737
865534,5006,10650,218.917,231.7,215,230,5,3487
865535,5006,10704,196.917,96.7,195,95,5,3140
865536,5006,10756,194.917,41.7,190,40,5,3049
865537,5006,10861,186.917,175.7,185,175,5,2996
865538,5006,10927,181.917,228.7,180,225,5,2926
865539,5006,10979,180.917,230.7,180,230,5,2927
865540,5006,11032,174.917,187.7,170,185,5,2758
865541,5006,11085,166.917,81.7,165,80,5,2657
865542,5006,11194,163.917,130.7,160,130,5,2587
865543,5006,11262,177.917,255.7,175,255,5,2852
865544,5006,11315,179.917,267.7,175,265,5,2854
865545,5006,11369,175.917,234.7,175,230,5,2847
865546,5006,11428,152.917,58.7,150,55,5,2412
865547,5006,11496,147.917,6.7,145,5,5,2322
865548,5006,11549,147.917,33.7,145,30,5,2327
865549,5006,11606,147.917,149.7,145,145,5,2350
865550,5006,11662,147.917,195.7,145,195,5,2360
865551,5006,11785,135.917,143.7,135,140,5,2189
865552,5006,11842,124.917,63.7,120,60,5,1933
865553,5006,11913,124.917,58.7,120,55,5,1932
865554,5006,11970,122.917,142.7,120,140,5,1949
865555,5006,12027,120.917,208.7,120,205,5,1962
865556,5006,12097,120.917,215.7,120,215,5,1964
865557,5006,12155,115.917,180.7,115,180,5,1877
865558,5006,12214,110.917,55.7,110,55,5,1772
865559,5006,12282,110.917,26.7,110,25,5,1766
865560,5006,12339,115.917,117.7,115,115,5,1864
865561,5006,12397,126.917,219.7,125,215,5,2044
865562,5006,12465,130.917,258.7,130,255,5,2132
865563,5006,12522,129.917,248.7,125,245,5,2050
865564,5006,12599,102.917,94.7,100,90,5,1619
865565,5006,12658,95.9167,70.7,95,70,5,1535
865566,5006,12732,97.9167,163.7,95,160,5,1553
865567,5006,12793,107.917,264.7,105,260,5,1733
865568,5006,12866,107.917,275.7,105,275,5,1736
865569,5006,12934,104.917,191.7,100,190,5,1639
865570,5006,13005,99.9167,91.7,95,90,5,1539
865571,5006,13064,99.9167,104.7,95,100,5,1541
865572,5006,13133,99.9167,262.7,95,260,5,1573
865573,5006,13194,96.9167,295.7,95,295,5,1580
865574,5006,13267,97.9167,259.7,95,255,5,1572
865575,5006,13328,88.9167,117.7,85,115,5,1384
865576,5006,13401,88.9167,90.7,85,90,5,1379
865577,5006,13463,90.9167,141.7,90,140,5,1469
865578,5006,13535,104.917,289.7,100,285,5,1658
865579,5006,13596,104.917,299.7,100,295,5,1660
865580,5006,13668,154.917,201.7,150,200,5,2441
865581,5006,13733,192.917,116.7,190,115,5,3064
865582,5006,13802,192.917,123.7,190,120,5,3065
865583,5006,13937,224.917,311.7,220,310,5,3583
865584,5006,13999,224.917,304.7,220,300,5,3581
865585,5006,14069,207.917,110.7,205,110,5,3303
865586,5006,14203,219.917,177.7,215,175,5,3476
865587,5006,14267,246.917,307.7,245,305,5,3982
865588,5006,14337,246.917,310.7,245,310,5,3983
865589,5006,14400,244.917,222.7,240,220,5,3885
865590,5006,14470,241.917,154.7,240,150,5,3871
865591,5006,14536,241.917,170.7,240,170,5,3875
865592,5006,14605,263.917,321.7,260,320,5,4225
865593,5006,14738,249.917,219.7,245,215,5,3964
865594,5006,14804,245.917,135.7,245,135,5,3948
865595,5006,14938,288.917,341.7,285,340,5,4629
865596,5006,15005,289.917,351.7,285,350,5,4631
865597,5006,15071,286.917,285.7,285,285,5,4618
865598,5006,15156,286.917,179.7,285,175,5,4596
865599,5006,15219,286.917,182.7,285,180,5,4597
865600,5006,15287,302.917,368.7,300,365,5,4874
865601,5006,15354,305.917,385.7,305,385,5,4958
865602,5006,15440,293.917,224.7,290,220,5,4685
865603,5006,15510,293.917,150.7,290,150,5,4671
865604,5006,15590,295.917,160.7,295,160,5,4753
865605,5006,15659,311.917,294.7,310,290,5,5019
865606,5006,15726,311.917,296.7,310,295,5,5020
865607,5006,15796,323.917,158.7,320,155,5,5152
865608,5006,15865,339.917,110.7,335,110,5,5383
865609,5006,16011,363.917,234.7,360,230,5,5807
865610,5006,16080,368.917,258.7,365,255,5,5892
865611,5006,16148,365.917,230.7,365,230,5,5887
865612,5006,16221,366.917,92.7,365,90,5,5859
865613,5006,16292,367.917,84.7,365,80,5,5857
865614,5006,16361,367.917,98.7,365,95,5,5860
865615,5006,16433,358.917,208.7,355,205,5,5722
865616,5006,16504,347.917,237.7,345,235,5,5568
865617,5006,16871,299.917,201.7,295,200,5,4761
865618,5006,17033,269.917,94.7,265,90,5,4259
865619,5006,17104,240.917,158.7,240,155,5,3872
865620,5006,17194,160.917,321.7,160,320,5,2625
865621,5006,17269,157.917,282.7,155,280,5,2537
865622,5006,17344,146.917,121.7,145,120,5,2345
865623,5006,17429,146.917,117.7,145,115,5,2344
865624,5006,17504,148.917,234.7,145,230,5,2367
865625,5006,17596,172.917,322.7,170,320,5,2785
865626,5006,17672,184.917,200.7,180,200,5,2921
865627,5006,17763,191.917,98.7,190,95,5,3060
865628,5006,17835,188.917,154.7,185,150,5,2991
865629,5006,17912,179.917,262.7,175,260,5,2853
865630,5006,17997,175.917,240.7,175,240,5,2849
865631,5006,18076,162.917,60.7,160,60,5,2573
865632,5006,18164,161.917,52.7,160,50,5,2571
865633,5006,18240,196.917,268.7,195,265,5,3174
865634,5006,18331,212.917,327.7,210,325,5,3426
865635,5006,18409,208.917,146.7,205,145,5,3310
865636,5006,18498,208.917,74.7,205,70,5,3295
865637,5006,18665,196.917,226.7,195,225,5,3166
865638,5006,18742,192.917,205.7,190,205,5,3082
865639,5006,18833,157.917,41.7,155,40,5,2489
865640,5006,18909,157.917,51.7,155,50,5,2491
865641,5006,19000,159.917,96.7,155,95,5,2500
865642,5006,19079,173.917,162.7,170,160,5,2753
865643,5006,19167,178.917,101.7,175,100,5,2821
865644,5006,19248,187.917,11.7,185,10,5,2963
865645,5006,19334,191.917,55.7,190,55,5,3052
865646,5006,19413,192.917,146.7,190,145,5,3070
865647,5006,19582,180.917,34.7,180,30,5,2887
865648,5006,19667,179.917,46.7,175,45,5,2810
865649,5006,19751,177.917,143.7,175,140,5,2829
865650,5006,19835,172.917,124.7,170,120,5,2745
865651,5006,19916,168.917,30.7,165,30,5,2647
865652,5006,20004,168.917,58.7,165,55,5,2652
865653,5006,20101,172.917,154.7,170,150,5,2751
865654,5006,20266,188.917,26.7,185,25,5,2966
865655,5006,20353,188.917,101.7,185,100,5,2981
865656,5006,20434,187.917,173.7,185,170,5,2995
865657,5006,20520,181.917,97.7,180,95,5,2900
865658,5006,20602,176.917,24.7,175,20,5,2805
865659,5006,20689,176.917,131.7,175,130,5,2827
865660,5006,20771,190.917,285.7,190,285,5,3098
865661,5006,20851,192.917,297.7,190,295,5,3100
865662,5006,21021,143.917,70.7,140,70,5,2255
865663,5006,21121,150.917,223.7,150,220,5,2445
865664,5006,21204,152.917,230.7,150,230,5,2447
865665,5006,21306,153.917,41.7,150,40,5,2409
865666,5006,21489,192.917,230.7,190,230,5,3087
865667,5006,21654,185.917,24.7,185,20,5,2965
865668,5006,21740,185.917,36.7,185,35,5,2968
865669,5006,21913,191.917,190.7,190,190,5,3079
865670,5006,22091,186.917,82.7,185,80,5,2977
865671,5006,22191,234.917,311.7,230,310,5,3743
865672,5006,22276,225.917,257.7,225,255,5,3652
865673,5006,22361,222.917,113.7,220,110,5,3543
865674,5006,22446,227.917,169.7,225,165,5,3634
865675,5006,22534,257.917,324.7,255,320,5,4145
865676,5006,22619,250.917,300.7,250,300,5,4061
865677,5006,22708,203.917,126.7,200,125,5,3226
865678,5006,22794,203.917,121.7,200,120,5,3225
865679,5006,22884,225.917,298.7,225,295,5,3660
865680,5006,23077,199.917,132.7,195,130,5,3147
865681,5006,23164,217.917,193.7,215,190,5,3479
865682,5006,23261,275.917,333.7,275,330,5,4467
865683,5006,23361,258.917,251.7,255,250,5,4131
865684,5006,23451,250.917,166.7,250,165,5,4034
865685,5006,23540,252.917,244.7,250,240,5,4049
865686,5006,23645,257.917,313.7,255,310,5,4143
865687,5006,23740,257.917,135.7,255,135,5,4108
865688,5006,23846,265.917,98.7,265,95,5,4260
865689,5006,23942,287.917,217.7,285,215,5,4604
865690,5006,24153,264.917,90.7,260,90,5,4179
865691,5006,24348,268.917,218.7,265,215,5,4284
865692,5006,24438,263.917,130.7,260,130,5,4187
865693,5006,24535,264.917,99.7,260,95,5,4180
865694,5006,24628,268.917,211.7,265,210,5,4283
865695,5006,24826,262.917,140.7,260,140,5,4189
865696,5006,24932,265.917,254.7,265,250,5,4291
865697,5006,25025,262.917,248.7,260,245,5,4210
865698,5006,25132,255.917,152.7,255,150,5,4111
865699,5006,25226,255.917,228.7,255,225,5,4126
865700,5006,25333,259.917,282.7,255,280,5,4137
865701,5006,25428,247.917,109.7,245,105,5,3942
865702,5006,25534,247.917,112.7,245,110,5,3943
865703,5006,25718,254.917,271.7,250,270,5,4055
865704,5006,26093,241.917,122.7,240,120,5,3865
865705,5006,26203,239.917,222.7,235,220,5,3805
865706,5006,26297,234.917,206.7,230,205,5,3722
865707,5006,26403,228.917,126.7,225,125,5,3626
865708,5006,26500,228.917,211.7,225,210,5,3643
865709,5006,26603,222.917,276.7,220,275,5,3576
865710,5006,26804,229.917,76.7,225,75,5,3616
865711,5006,26900,235.917,228.7,235,225,5,3806
865712,5006,27104,212.917,116.7,210,115,5,3384
865713,5006,27205,204.917,154.7,200,150,5,3231
865714,5006,27303,202.917,231.7,200,230,5,3247
865715,5006,27406,194.917,179.7,190,175,5,3076
865716,5006,27505,186.917,73.7,185,70,5,2975
865717,5006,27718,183.917,259.7,180,255,5,2932
865718,5006,27824,204.917,71.7,200,70,5,3215
865719,5006,27921,218.917,152.7,215,150,5,3471
865720,5006,28024,230.917,251.7,230,250,5,3731
865721,5006,28126,233.917,147.7,230,145,5,3710
865722,5006,28339,261.917,287.7,260,285,5,4218
865723,5006,28442,258.917,209.7,255,205,5,4122
865724,5006,28540,281.917,121.7,280,120,5,4505
865725,5006,28641,301.917,287.7,300,285,5,4858
865726,5006,28742,304.917,341.7,300,340,5,4869
865727,5006,28843,303.917,164.7,300,160,5,4833
865728,5006,28944,307.917,132.7,305,130,5,4907
865729,5006,29045,323.917,286.7,320,285,5,5178
865730,5006,29161,315.917,261.7,315,260,5,5093
865731,5006,29265,314.917,88.7,310,85,5,4978
865732,5006,29369,326.917,161.7,325,160,5,5233
865733,5006,29473,334.917,242.7,330,240,5,5329
865734,5006,29575,281.917,174.7,280,170,5,4515
865735,5006,29695,237.917,119.7,235,115,5,3784
865736,5006,29799,201.917,266.7,200,265,5,3254
865737,5006,29905,174.917,222.7,170,220,5,2765
865738,5006,30010,143.917,104.7,140,100,5,2261
865739,5006,30113,138.917,137.7,135,135,5,2188
865740,5006,30216,140.917,231.7,140,230,5,2287
865741,5006,30322,160.917,123.7,160,120,5,2585
865742,5006,30427,167.917,76.7,165,75,5,2656
865743,5006,30548,187.917,271.7,185,270,5,3015
865744,5006,30650,198.917,248.7,195,245,5,3170
865745,5006,30756,249.917,95.7,245,95,5,3940
865746,5006,30862,266.917,229.7,265,225,5,4286
865747,5006,30982,269.917,297.7,265,295,5,4300
865748,5006,31091,250.917,74.7,250,70,5,4015
865749,5006,31425,238.917,97.7,235,95,5,3780
865750,5006,31532,240.917,196.7,240,195,5,3880
865751,5006,31651,234.917,257.7,230,255,5,3732
865752,5006,31759,256.917,132.7,255,130,5,4107
865753,5006,31866,268.917,193.7,265,190,5,4279
865754,5006,31985,278.917,268.7,275,265,5,4454
865755,5006,32093,268.917,151.7,265,150,5,4271
865756,5006,32198,266.917,206.7,265,205,5,4282
865757,5006,32319,258.917,256.7,255,255,5,4132
865758,5006,32433,260.917,129.7,260,125,5,4186
865759,5006,32552,270.917,265.7,270,265,5,4374
865760,5006,32657,261.917,219.7,260,215,5,4204
865761,5006,32765,253.917,137.7,250,135,5,4028
865762,5006,32994,247.917,265.7,245,265,5,3974
865763,5006,33322,252.917,207.7,250,205,5,4042
865764,5006,33430,275.917,157.7,275,155,5,4432
865765,5006,33556,287.917,316.7,285,315,5,4624
865766,5006,33670,275.917,278.7,275,275,5,4456
865767,5006,33790,260.917,178.7,260,175,5,4196
865768,5006,33901,259.917,276.7,255,275,5,4136
865769,5006,34023,236.917,244.7,235,240,5,3809
865770,5006,34136,215.917,165.7,215,165,5,3474
865771,5006,34257,214.917,258.7,210,255,5,3412
865772,5006,34492,181.917,111.7,180,110,5,2903
865773,5006,34605,178.917,227.7,175,225,5,2846
865774,5006,34840,187.917,65.7,185,65,5,2974
865775,5006,34960,187.917,225.7,185,225,5,3006
865776,5006,35071,180.917,211.7,180,210,5,2923
865777,5006,35193,153.917,67.7,150,65,5,2414
865778,5006,35327,151.917,163.7,150,160,5,2433
865779,5006,35440,148.917,113.7,145,110,5,2343
865780,5006,35561,148.917,11.7,145,10,5,2323
865781,5006,35680,150.917,110.7,150,110,5,2423
865782,5006,35795,152.917,143.7,150,140,5,2429
865783,5006,35929,190.917,53.7,190,50,5,3051
865784,5006,36179,246.917,142.7,245,140,5,3949
865785,5006,36294,251.917,95.7,250,95,5,4020
865786,5006,36413,278.917,296.7,275,295,5,4460
865787,5006,36532,279.917,245.7,275,245,5,4450
865788,5006,36650,285.917,102.7,285,100,5,4581
865789,5006,36781,321.917,292.7,320,290,5,5179
865790,5006,36899,302.917,229.7,300,225,5,4846
865791,5006,37020,272.917,22.7,270,20,5,4325
865792,5006,37137,267.917,165.7,265,165,5,4274
865793,5006,37383,240.917,74.7,240,70,5,3855
865794,5006,37640,193.917,135.7,190,135,5,3068
865795,5006,37888,175.917,215.7,175,215,5,2844
865796,5006,38016,167.917,133.7,165,130,5,2667
865797,5006,38151,193.917,267.7,190,265,5,3094
865798,5007,2274,188.917,55.7,180,50,10,726
865799,5007,2324,188.917,67.7,180,60,10,727
865800,5007,2346,188.917,82.7,180,80,10,729
865801,5007,2373,188.917,123.7,180,120,10,733
865802,5007,2389,188.917,149.7,180,140,10,735
865803,5007,2406,188.917,198.7,180,190,10,740
865804,5007,2423,188.917,229.7,180,220,10,743
865805,5007,2440,188.917,256.7,180,250,10,746
865806,5007,2457,188.917,275.7,180,270,10,748
865807,5007,2473,188.917,288.7,180,280,10,749
865808,5007,2490,188.917,290.7,180,290,10,750
865809,5007,2590,188.917,241.7,180,240,10,745
865810,5007,2640,179.917,109.7,170,100,10,691
